age,income,utilization,delinquency_count,default
29,9883.569430029265,0.3749891930263679,0,0
43,5376.2407392555515,0.10742971543876001,1,0
57,5098.110187322862,0.19119973817570207,0,0
29,5398.0951742317375,0.9397841418556898,0,0
44,5762.663150833628,0.5758369095248772,0,0
63,5051.929016127182,0.35182032977183353,0,0
52,4354.925238702516,0.5856318861252647,1,0
19,3555.772485339549,0.47614808944598874,0,0
34,5022.388777965583,0.2538985698414953,0,0
19,7365.223885885499,0.4931594530834117,0,0
34,3058.0288560294894,0.11431590776753744,0,0
51,11888.239402780186,0.444907899207192,0,0
51,4869.795090963782,0.2372778297585671,0,1
62,4033.969991648642,0.3661002261757422,0,0
56,4943.597854025571,0.9100351727837729,1,0
58,7737.6806033673865,0.42712130532019643,1,0
26,5098.147047788348,0.49579775065423437,0,0
31,4393.90332970375,0.5757939218126922,0,0
60,5106.59202548883,0.19463308918043704,0,0
37,3654.21840397594,0.21873653632946166,0,1
68,3673.2960984410533,0.28281573753883804,0,0
50,11877.546955425008,0.4471762004939367,0,0
41,2603.5490845201552,0.3222945858621573,0,0
22,5792.3073891906,0.6430302965696875,0,1
49,3337.8885101943893,0.26220766056562234,0,0
40,3937.4962993433096,0.1986488875475077,0,0
18,4005.7177002369012,0.5098475271429761,1,0
55,3549.632888969155,0.38524394821026375,0,0
49,5951.052842968731,0.4642561116633107,1,0
33,8037.889009756198,0.6564954200834601,0,0
37,2964.10440407015,0.9894466764681717,0,1
33,3530.766690821807,0.6075335879124926,0,0
69,4752.493094696182,0.6913317167371873,0,0
30,4552.597811000129,0.3156500186354177,1,0
63,4793.6736224206325,0.09221757833844774,0,0
28,6085.000717556189,1.0934368763643838,0,0
70,4251.365323154085,0.15259824310175835,0,1
59,8210.447481339506,0.155295869444128,0,0
34,7286.898565778287,0.29917297117243635,1,0
24,8852.929385293884,0.218931665753484,2,0
39,5628.605296498389,0.838782473590149,0,0
48,3978.9825021363763,0.5586651921855681,0,0
21,6059.222711162407,0.7287237855704738,1,1
34,3585.1137017495494,0.5810361098200305,0,0
18,5412.862014233268,0.18761887261840132,0,0
19,4787.614203192952,0.2686124228330092,0,0
68,4403.241605025227,0.535633793623469,0,0
50,9525.093150813838,0.584020543092348,0,0
61,4191.617974675906,0.4709447413473613,0,0
36,5312.293476506942,0.27246678823887255,0,0
36,4818.541002808102,0.6426367524006944,0,0
40,4952.983807646738,0.6993636412173622,0,0
33,5768.103642795641,0.5825700727091248,0,0
33,7547.726864150006,0.2691917660242481,0,0
46,6803.632888010509,0.6913096033056647,0,0
25,5691.278146346921,0.34738698985773175,0,0
45,5422.778190297591,0.395084115203473,0,0
42,4941.360842742011,0.05576497322210258,0,1
42,2852.4650902873177,0.4664078844428019,0,0
30,6369.779043953945,0.4774783181165877,0,0
31,7173.845213001746,0.7320675814080165,1,1
36,3788.4518104541944,0.497614623870541,1,0
32,7147.7640349525545,0.35090203339516024,0,0
32,9570.534403394606,0.6232665451486283,0,0
38,7143.030484203887,0.5782990789079581,0,0
25,5737.851638531184,0.2653821089360453,0,0
73,5741.62792563524,0.6235679909763494,0,0
62,7049.759479794019,0.4447116625136276,0,0
61,4130.613660190358,0.22226547056358148,0,0
71,8044.732233200123,0.8738649531945291,0,0
45,4062.6519984816955,0.26289894471245545,0,0
62,3159.311407057844,0.14537069075035847,0,0
33,4509.878258604031,0.1744599143361212,0,0
41,3305.4036857356887,0.2754523308289851,0,0
29,4360.549674503667,0.760619022057099,0,0
31,3526.995552429576,0.5508025676751988,0,0
47,2825.1803438347433,0.6594963298174864,2,0
49,6303.615202516585,0.6961059640870992,0,0
64,6386.4028906114,0.789752534597709,0,0
36,5492.391296993849,0.11932365465276094,0,0
22,5765.177828080787,0.38982838729109814,1,0
46,4013.0827437736816,0.2749488633023971,0,0
19,5405.559606079736,0.008108320962486008,0,0
67,3549.286666940996,0.38535107311104305,1,0
67,4359.138181531657,0.17537448948507456,0,0
41,4660.429859151358,0.10755105476773116,1,0
34,4951.096930440604,0.3561833929869961,0,0
59,3102.34601355815,0.7105847941401134,0,1
44,10466.22966693901,0.4416865472701782,0,0
66,6059.028834095675,0.8512288837192867,1,0
20,2895.1667794054138,0.25988018296424625,0,0
65,5022.083481136015,0.23781933792181015,0,0
35,4947.760253769558,0.17392224352514624,0,0
38,4493.499550544682,0.612401927015737,0,1
56,3852.7355189564014,0.973104507422418,0,0
18,4970.181603738186,0.19466083238159648,1,0
24,2640.0873244644636,0.6180671008689791,0,0
62,4873.85940720223,0.867238245432475,0,0
40,7018.963297046747,0.29116397903279345,0,0
33,8833.048939227163,0.38061848900459083,0,0
28,6224.05541141307,0.2993149125422705,0,0
52,5999.328589262227,0.46899916367099703,1,0
58,6064.629758615577,0.23428440537360656,1,0
56,5010.984038583941,0.4371645332844122,0,0
72,6682.603979279279,0.34668995574979894,0,0
39,11965.940312374134,0.29438206479286505,0,0
52,3989.7923552720736,0.49384874992000916,0,1
71,3251.353440577098,0.06404604808657026,0,0
50,8103.286476809768,0.31409034794223667,0,0
60,9907.66450599072,0.2903875711762859,0,0
62,3016.34442011731,0.1028306687287269,0,0
53,4979.0702531498555,0.03810513742980163,0,0
59,5408.6642919133965,0.4976772468304019,1,0
57,7915.649356728329,0.40638839333224713,0,1
45,6571.807708960598,0.2712763797788237,1,0
66,5122.882195090132,0.6578421448225921,0,0
28,10251.88425118071,0.33884939961415944,0,0
22,4600.241727830704,0.39517009775858636,0,0
35,6306.794280530616,0.2659543393848988,0,0
21,4779.0706606791355,0.3332498725956837,0,1
55,8870.427808543845,0.49494268126260765,1,0
48,7393.202517844229,0.5662436305695953,0,0
41,5228.915911176304,0.4217703316102311,1,0
47,6221.537157157784,0.9953010509938529,0,0
56,3100.749984198512,0.32814640893424596,0,0
48,7284.324698674974,0.5083281437841922,0,0
29,2890.054599330536,0.2858426831195041,0,0
20,9208.381983904144,0.28161061203698423,0,0
47,3228.6580791248143,0.23976597210046338,0,0
25,4794.179366049386,0.340965012070781,1,0
69,4870.93446354612,0.6409001533951042,0,0
70,4114.945530685063,0.2907633972022873,0,0
27,5681.046429211542,0.31740552763496255,0,0
41,6263.845566727973,1.062701375386441,0,1
18,8908.520330892576,0.6212081380445573,0,0
66,7072.893166630341,0.14225819558042968,1,0
35,3418.572723154151,0.22656552208283617,0,0
58,6349.14633213573,0.37058128990943306,0,0
69,4750.99971748636,0.20947105871974392,0,0
39,9859.098946401287,0.4567295680069427,0,0
48,5747.214585962085,0.3746870018873156,1,0
44,3222.215446862584,0.6243113062592727,0,0
33,5728.107444151097,0.16110319674498058,0,0
66,5565.337047720999,0.19004159985956892,2,0
35,3685.3085058583174,0.6037723782579064,0,0
28,4704.103132618773,0.36811519645088436,0,0
35,5932.889160930964,0.8224506769690034,1,0
21,6146.296481436978,0.6635983153686988,2,0
57,5385.958448222085,0.40708981728006155,0,0
27,7784.315337552551,0.5184513947569798,1,0
47,9883.969398889705,1.0331595320997362,1,0
21,5783.823378726865,0.5936293226331162,0,0
25,7257.894545508003,0.6055404322504225,1,0
34,6135.162268525939,0.5917991478138529,0,0
52,4852.329126978854,0.1272387452094634,0,0
22,6489.408139993857,0.36747925933715164,0,0
44,5374.091339788394,0.24589893868001242,0,0
54,5728.098916411196,0.47427760402392616,0,0
24,7424.744705041677,0.4679290141832136,2,0
50,4544.122112409612,0.9970909737702167,2,0
35,3347.5589671738135,0.05620059610486172,0,0
73,4240.161560637915,0.4478330608459637,0,0
72,7953.523341922477,0.3433103956599641,0,0
71,3982.4912508085263,0.24690827640208438,0,0
55,7840.214256375209,0.36990409378762334,0,0
73,3360.2580862727145,0.33939053101298644,0,0
45,5997.933012080813,0.3867179098444069,0,0
69,7707.27590743425,0.417943356216688,0,0
32,8232.819318984037,0.310678233529819,0,0
40,5547.449133063998,0.420270729686234,0,0
49,4358.928037929947,0.0992330010117032,0,0
26,4376.98586248896,0.796269535247313,0,0
74,7124.214730793091,0.43608825184291555,1,0
47,7791.102059417156,0.5415609827978984,0,0
46,6315.2736466139995,0.24345384792824576,0,1
49,3786.7906156992185,0.6007853296580294,0,0
52,5830.791880366482,0.3692092358457183,0,0
35,7106.188615440233,0.07266867291080799,0,0
46,5431.775511942832,0.11377426613680389,0,0
65,4270.705186446352,0.3177735422630952,0,0
34,5118.102337136487,1.046633173081408,0,1
26,4764.651628522433,1.0462923624579454,0,0
73,6841.433378068673,0.4216153404247212,1,0
62,4945.949696288342,0.44258364481259266,1,0
25,4134.533175293764,0.6941849569243246,1,0
30,5324.531721831294,0.27108085173251706,0,0
50,4970.982692822214,0.20942646820916538,0,0
38,5314.029553673667,0.2535054714230083,0,0
61,4747.694493583209,0.35186833237738946,0,0
29,3812.517090699161,0.5410936683404242,0,0
47,6838.425649793419,0.7068159342934038,0,0
58,6147.780483721406,0.26090341698947084,0,0
18,3545.095560761128,0.1149628996304038,0,0
38,4674.359525707128,0.47937387601070147,0,0
63,6083.450098911685,0.3601076585198228,0,0
46,7697.431036077183,0.176782356158897,0,0
31,7419.171601653704,0.49957654812338476,0,0
55,3299.571332770415,0.37094441072002843,0,0
65,5162.169216743665,0.2759902114731476,0,0
57,8151.818713090953,0.28923848376362327,0,0
68,8942.060806192072,0.560116748547203,0,0
22,4753.938916223473,0.39687610265572526,0,0
64,5947.140173303798,0.3576610887812273,0,0
30,3470.9185138042867,0.6293634572831396,0,0
73,2453.591270083222,0.6544485533517713,1,0
55,8016.235565801611,0.8150730721040409,0,0
66,6848.7739334150165,0.2187108493896563,0,0
22,3354.2199310499427,0.3228270096534112,0,1
59,5066.789147467636,0.24640008584109668,0,0
54,3015.1952866971083,0.5706671902569842,0,0
34,5773.013837045254,0.4534383534865821,0,0
36,5635.435580137394,0.8101270198437222,0,0
55,3386.436542279879,0.4997175591162053,1,0
48,4713.567829967411,0.6341448521541041,0,0
71,5305.824508210006,0.397023448012382,0,0
64,6736.026575107847,0.3326075672474928,0,0
53,6419.823884245598,0.2387587876339748,0,0
66,5328.422262779632,0.39985806674701685,0,0
18,3604.91013740717,0.9301089686643573,0,0
67,4644.972629894124,0.20989760370172117,1,0
27,3812.1805391815083,0.22949122498961882,0,0
68,6364.964266677084,0.39274080158434604,1,0
51,4498.267893441049,0.32641239120769683,1,0
66,6392.141414226932,0.8142426189264584,1,0
67,7710.132413202721,0.5893543015964746,0,0
30,9283.60024864971,0.28742413199811073,0,0
24,9111.02587067048,1.0879253871403123,1,0
69,6183.186311031285,0.5611542828465882,0,0
54,8010.682252871395,0.32144935420727216,0,0
53,5797.215286831257,0.2786240360521217,1,1
56,3353.011965018272,0.2442427737304665,0,0
54,3918.3163061230916,0.9062680115380045,0,0
48,6027.590763065164,0.22564699150501882,1,0
68,3817.946771802826,0.34423786745279894,0,0
37,3554.1116880085783,0.131621506844608,0,0
56,6409.642901118379,0.30699772824629495,0,0
62,4723.466839076475,0.3585825164942589,0,0
53,4405.427368200448,0.39494681022513173,0,0
32,5613.414799217634,0.5096662099995241,0,0
47,8647.65305715442,0.3413868049001767,0,0
69,4803.530825492295,0.36628782639436663,0,0
74,9041.004376328503,0.06677612330482519,0,0
35,3997.0420150541495,0.3324070628116198,0,0
21,4281.839509244457,0.20250428644491136,0,0
47,9599.35332961813,0.1298062725243868,0,0
45,4341.649849458333,0.5250468877694339,2,0
21,11240.99205155023,0.2750852023086711,0,0
51,5203.540893096797,0.1271839966342755,0,0
71,4327.5225627249265,0.4324203510717823,0,0
69,6016.819995816704,0.710755578932674,0,0
72,3156.817029635335,0.6104316523375192,0,0
45,5060.864482447503,0.13283499721762362,0,1
54,5644.013948178945,0.6375562249499259,0,0
74,5996.279917098063,0.25665753658777407,0,0
39,3157.3376541283196,0.3699825632601898,0,0
57,4343.509460335979,0.12272904154060899,0,0
60,11406.57601726557,0.7079500228988762,0,0
28,7269.255286621674,0.3191420376158112,1,0
47,7603.683396211634,0.3490239991147464,0,0
67,4288.150293306514,0.3192150504746837,0,0
47,3617.060662864418,0.607230404903199,0,0
42,4333.2692981056325,0.45985097855371787,1,0
68,6407.437421971231,0.5240030485869968,1,0
34,5558.902521491645,0.17249581683889398,1,0
18,2718.068334652089,0.28328985712250665,0,0
54,2406.6153621370395,0.23661366312716337,0,1
52,5562.854646406751,0.3698600402614781,1,0
31,6490.818481437117,0.39501097946207175,0,1
19,5148.37785114389,0.1628157507781957,1,0
20,5658.817802775824,0.4714467832044865,1,0
20,6130.655442516731,0.19588289502770168,0,0
37,3389.831688173276,0.409091767340683,0,0
70,5047.5703842135945,0.3245663508816564,0,0
30,4765.009732770241,0.34809534933984804,0,0
48,3948.809168720473,0.7856304938726717,1,1
57,6630.487548769916,0.3632523985868056,0,0
39,6770.565474142051,0.636013884950617,1,0
31,9750.980175646322,0.07418158485617375,0,0
67,4112.2751364205,0.5732548218320576,0,0
44,6906.506676835887,0.5953349698396553,0,0
69,7565.209340431812,0.17235198595089693,0,0
30,7900.073245406509,0.2458696604361196,1,0
67,6776.971644284247,0.37948133249021576,0,0
18,3070.2839022270605,0.6841112069463737,0,1
19,7146.216683337188,0.4034588930810964,0,0
54,2292.129104977509,0.774019998744175,0,0
28,5093.164110877997,0.24861598158672588,0,0
60,3169.4536022842367,0.22878886669677312,0,0
50,2987.3417583568107,0.6807256096157666,0,0
46,9024.715729434021,0.8049863846103456,0,0
20,4101.103105268705,0.15425425578947638,0,0
46,4718.164384267813,0.09691232980182363,1,0
19,5496.739598949444,0.8434153756879762,0,0
31,7483.135680429856,0.08439508722105797,0,0
37,4914.4289337078235,0.26719317539261517,2,0
65,4565.221929975534,0.542657934419202,1,0
35,5550.610530068299,0.9676645273317104,1,1
54,6753.7239390015175,0.5071419880829602,1,0
25,4398.069786821001,0.49755593831311207,0,0
71,3319.0406789025155,0.4353262009939901,1,0
24,6236.320936660355,0.7528948840794881,0,0
27,5069.940110561251,0.5783852655568399,0,0
33,3888.5643498048653,0.2864859600277574,1,0
36,8180.408070506057,0.38587026269373303,0,0
47,6046.536932376565,0.10558226940837301,0,0
71,6116.799729717051,0.37139953551390853,0,0
60,3054.849101892488,0.24991907100983618,1,0
36,5761.579231795178,0.2983445709571224,0,0
20,8298.068701441205,0.892135816369904,0,0
47,4608.692026837245,0.42219689502581215,0,0
35,4476.809510644406,0.16012444153096314,0,0
53,4675.902600007526,0.8211215407054997,0,0
74,7567.010051624316,0.6079094013021145,0,0
37,5224.656166365254,0.20406292073844243,0,0
34,7176.737147785883,0.5357378068126365,0,0
41,5780.593809721094,0.5566294945313208,0,1
30,4006.148375289977,1.0717998976011005,1,0
53,6768.943137550973,0.7696125768236204,2,0
63,5475.541793651139,0.02808154957050184,0,0
74,4323.156090758897,0.6358469102133111,0,0
20,3628.055845055112,0.4569869019413765,0,0
38,10021.838106923997,0.14403184247983775,0,0
21,7208.1509301982915,0.17395218251983674,1,0
35,5043.666193298675,0.5604410013750518,0,0
62,2767.542339618546,0.04010287152759331,0,0
56,8338.19403601583,0.24598448513062127,0,0
60,4351.5890455630615,0.5731714665382909,0,0
28,4529.8988386128285,0.4441841473741765,0,0
55,4103.295668823641,0.7097938796405603,0,0
60,6017.621415591489,0.38706428657163605,2,0
58,5083.240707746432,0.8978746294194573,1,0
65,2709.7606662066137,0.18337229815343098,0,0
45,7237.2538250758325,0.34660408005917576,0,0
22,4771.248563597093,0.08538516368779674,0,0
69,4918.365041976586,0.18335388136487013,2,0
40,5985.214781554735,0.1313195450390468,0,0
55,4924.1699592689265,0.43392598293551254,0,0
53,4927.452002184115,0.44007193332696926,0,0
48,4509.9205185499,0.2516631635122343,0,0
25,7606.913942864047,0.3873914190033569,0,0
42,3419.5382272024967,0.38908247201671975,0,0
42,3734.9494360863446,0.1330293482163559,1,0
65,6270.63462528489,0.24426228858825605,0,0
33,8140.112398410892,0.20146770486824284,0,0
28,3519.904940888917,0.2751234839349975,1,0
37,2260.17516836646,0.6435182845056069,0,0
31,5307.079489757802,0.6159754898350195,1,1
57,5646.5530239590735,0.5624577769345941,0,0
74,3713.9224992012105,0.8671512766389327,0,0
55,4297.776593949431,0.09961535154236514,1,1
57,4198.471037849084,1.034094143310277,0,0
36,10691.06909425788,0.48419655545784457,0,0
25,4769.54565286921,0.3764973347468248,1,0
42,6984.8588772406965,0.6561463376701292,1,0
50,5587.685216810789,0.7368723486643542,0,0
62,6046.485849349759,0.6574267520414545,1,0
57,4211.06856627408,0.49413404839019864,0,0
70,5695.614048846231,0.49881554228404745,0,0
58,4067.537969238818,0.6253949667645209,0,0
65,7558.790764390155,0.788496596270356,0,0
70,5137.271790286399,0.5629632786739536,0,0
54,10388.610002746773,0.6250490215824863,0,0
60,4475.076625455335,0.9375166012211428,0,0
34,4585.8399752348505,0.2161382689338267,2,0
70,3536.8042749698607,1.0779388651231874,0,1
44,8215.100308496067,0.134185858344833,2,0
58,4046.73972804564,0.26068621494763533,0,0
34,3604.0365602084307,0.20800694081524534,0,1
64,5762.689220407266,0.3446770165923743,0,0
50,3524.0072757905214,0.5916709526196874,0,0
48,5090.12814711007,0.4157314642590465,0,0
38,5330.636038575786,0.39589952280197627,0,0
41,5223.35438030685,0.47870658370004815,0,0
33,5113.657468454628,0.23706900748116147,0,0
62,7158.396351551718,0.23390345194779844,0,0
37,4105.439364841282,0.4417178125153492,1,0
73,7242.998048007028,0.11967557754369162,0,0
73,4308.5613245285695,0.5630218843068827,0,0
52,5196.809450842021,0.7283550932540431,1,0
45,2651.2408689718195,0.4302366261663978,0,0
63,4810.435360678714,0.9162298618236302,0,0
52,4831.131653900846,0.22856328757873057,0,0
35,9117.997777950433,0.849806039620115,0,0
41,6433.955598965518,0.32283183576870134,0,0
45,6737.297589370406,0.11126320063140517,0,0
31,7154.100654071523,0.3330970218274121,0,0
66,9195.708588872072,0.10020951579149306,1,0
41,4941.576238158494,0.5035450650894406,0,0
48,3682.4697435084977,0.7331705949450837,0,0
23,5253.302685775078,0.9647511419801986,0,0
57,7488.646106233652,0.14429771249272946,0,0
51,7032.218216716598,0.09425866970727331,1,0
67,5014.23816867509,0.32966451274969844,0,0
52,5396.284114379132,0.5409036819163915,0,0
46,3302.9101286453165,0.3036953074275232,0,0
70,4691.059670944442,0.5280285207021829,0,0
19,4539.385243858964,0.7369025122430761,0,0
22,8920.695820580995,0.6112924490221326,1,0
39,5129.17975800093,0.18041914875380913,0,0
26,6765.923406839724,0.48303465009151125,0,0
68,4417.877905821906,0.3170636494744389,0,0
51,6544.077121776873,0.47985311677782944,0,0
72,5576.874634002033,0.6450072257116033,1,0
53,4017.26070921166,0.3712068468054748,0,0
66,3763.8265591064705,0.5910237211721795,1,1
53,7959.575964719791,0.290883659538494,0,0
43,6481.834161793692,0.6271376961977304,0,0
23,6772.9887116918235,0.8738352405029148,0,0
19,2935.561850095729,0.13281597456931393,0,0
53,4701.890605903709,0.2083959996241504,0,0
25,5142.631189889218,0.5051398248402578,2,0
19,4313.194100693248,0.7723267864851295,0,0
19,4436.096297492237,0.4195482739466604,1,0
25,3002.28114770169,0.8062248746333519,0,0
43,4252.859183161521,0.37821501999382534,0,0
54,4382.125007881088,0.21077483123452925,0,0
31,4960.483935147397,0.06177864339796463,0,0
62,3489.2445537478907,0.31687233659278036,1,0
68,6749.094071238055,0.6711189133064566,0,0
45,4908.749179144359,0.11332637097494264,0,0
50,3424.3005106910077,0.8933231003807348,0,0
61,5160.605142600125,0.04073029975865143,1,0
37,7122.656517083522,0.11946499185768686,0,0
52,5406.421861383777,0.32612364807488703,1,1
63,7249.871414307396,0.5327976371814078,0,0
54,5128.917986346206,0.17084216292162996,0,0
34,4281.749784550044,0.1496875875558754,0,0
66,9367.39317721889,0.5462003493956764,0,0
60,5450.932393408333,0.11500914798613131,0,0
61,5350.204379837108,0.16520901699688015,0,0
21,7944.389309634388,0.1742306124706905,1,0
26,7640.113855762312,0.5973271660943575,0,0
37,8498.58012557327,0.2807790263505277,0,0
64,3075.8379497516357,0.6955564556406821,0,0
18,2872.009955076118,0.9586519214798629,0,1
70,7993.434982963888,0.16974517905951536,1,0
38,4309.304734549745,0.11848029039265301,1,0
50,4888.780826812116,0.4012438925669103,0,0
52,6053.64184507912,0.15109867819353018,0,0
61,4882.532860607991,0.18652321649683834,1,0
23,3574.7675803124225,0.5284847693006405,1,0
39,6255.319158413318,0.2845879638180687,0,0
42,5898.791790041387,0.5162704485259412,0,0
20,9906.783425219173,0.6002265937977691,0,0
25,2786.151521665322,0.06664680104741137,0,0
62,5806.80933547337,0.8312695685330835,0,0
29,5042.687509635666,0.882223571296634,0,0
69,6726.642111974714,0.3334893247004515,0,0
46,5210.274726393516,0.8665749947009944,2,0
72,7024.000212379833,0.2220052082360044,1,0
49,6878.79278366285,0.2552753208462732,0,0
19,3665.220530197479,0.18477568199386055,1,0
34,3169.382183078676,0.5315523987467818,0,0
68,5545.307705744559,0.2223273284020612,1,0
36,6147.977757917719,0.1060041915271357,0,0
32,4636.796601242024,0.6484057529638348,0,0
39,5481.455370729462,0.2376214586590581,0,0
65,3941.9813008807614,0.3883273986679062,0,0
65,4768.225045986297,0.14873328891307575,0,0
23,7664.843601330934,0.620398650286824,0,0
51,5683.109205018275,0.6316459451784474,0,0
60,6449.933523525401,0.41225441235319427,0,0
20,5424.439823833791,0.3151212153430668,0,0
45,11185.542581587682,0.5740585352843616,1,0
58,6300.04854096792,0.15583175204963687,1,0
73,3034.4898997429354,0.9671326172538088,0,0
37,6250.186312463917,0.5887995418454309,0,0
33,4155.510626201226,0.6896590903458336,1,0
25,5838.219671026987,0.17126303035571896,0,0
62,7854.134418619734,0.7501694807136483,0,0
47,4592.641370449049,0.7984588807607409,0,0
53,4233.919483847594,0.7709621502344077,0,1
51,6562.561651655511,0.696002874804313,0,0
66,4049.4193604488696,0.6147968090622561,1,1
67,6319.194330096616,0.19951904426848763,0,0
34,6268.894036165002,0.6271389706844305,0,0
74,6369.819753077947,0.11908812991528225,1,0
42,7497.903555639718,0.9360748294332322,0,0
23,4643.583742757493,0.8399672945357715,1,0
69,7522.996786433398,0.7592786808930791,0,0
60,5841.8507154402305,0.12866899410752308,0,0
37,5512.911629818249,0.2939678751350881,0,0
35,4059.480695137715,0.33230263458082776,0,0
63,8380.987008935834,0.20433107993972874,0,0
50,5965.191536734831,0.34166433053830036,0,0
40,2949.919542187811,0.574856445992849,1,0
51,5109.35726460657,0.47380859269656717,0,0
56,6417.546970832467,0.42740633906504094,0,0
27,6776.087091152518,0.21877836351387858,1,0
23,3955.455081367759,0.40365568068659197,0,0
30,4492.823515862765,0.9285934297301638,0,0
60,4470.124661679916,0.2691912711855557,0,0
73,10116.86442866217,0.24772425286842537,1,0
34,5677.633133946258,0.3439157483977059,0,1
35,6724.026883108053,0.16474623221562612,0,0
22,4652.0570948019185,0.37766844403762706,0,0
43,5296.265206430345,0.1811282832957845,0,0
32,4126.73788930055,0.50424420811391,0,0
63,4742.55896221299,0.6503560717441047,0,0
71,5627.210455757134,0.469910649886101,0,0
35,4472.931719354469,0.2808191014168034,1,0
47,3342.443410732427,0.2525357608816124,0,0
24,4209.52156807642,0.6274778373847549,1,1
46,4159.207333193162,0.5563433364421615,1,0
28,4778.115480251322,0.25213918396057194,1,0
23,5001.286581630577,0.14216391425690242,0,0
54,4032.675981204286,0.9236546398113873,0,0
54,8823.019399864355,0.46301627416127206,0,0
38,4044.7715492454295,0.3373061523731028,0,0
73,3376.03967322057,0.10616017233762262,0,0
68,11047.306398182476,0.4010424230476981,0,0
68,3509.5020680626776,0.7031594631722644,1,0
40,2602.869880880454,0.4924792488139019,1,0
71,7581.313274049924,0.4763449899969897,0,0
28,8009.462606245443,0.7262778998883264,0,0
61,5029.225442460746,0.392973937056431,0,0
48,3691.622367686147,0.9023224887674897,0,0
32,2207.1092831727983,0.5197561421444532,1,1
69,4507.08241802201,0.2805100932365811,0,0
66,6096.197567124319,0.30354541585226646,1,0
74,8568.172981516447,0.2562957807010633,0,0
74,5537.006944520301,0.9487830815198663,1,0
19,5256.822344498863,0.6391861473878645,0,1
58,5459.878317672501,0.5538155595516501,1,0
25,4947.3326475885915,0.22949848361732594,1,0
23,9061.18738646095,0.4100254973214963,0,0
33,5578.648904157684,0.7910668636372447,0,0
73,7862.4175029459975,0.6078649241289487,0,0
59,5842.478110822613,0.4562821217079591,1,0
70,5671.247454458078,0.031450455462766876,0,0
50,3658.872736718389,0.45756270197081256,1,1
41,3025.916525853908,1.0347337636738276,0,0
32,4061.4747848045313,1.0676613319358013,0,0
52,6295.326125243602,0.13459648087901513,1,0
47,4269.6775571981925,0.76425424006623,0,0
69,6590.411353711102,0.383688507659552,0,0
43,5696.439344673558,0.3790676849817748,2,1
71,3218.847830658662,0.37220303039308505,1,0
22,5169.914109490039,0.22459043617991128,0,0
18,7797.92862095213,0.20608375514583688,0,0
44,7210.720649034332,0.1372295657949935,1,0
38,5155.1533108436015,0.7694666936099335,0,0
23,4741.8914142078365,0.09962842606725561,0,0
42,3780.1152489783776,0.7399875592321195,0,0
35,4254.0741805158505,0.22798677132916753,0,0
22,4092.614393690698,0.3683784879938129,0,0
74,5473.736313713321,0.6279312985215828,0,0
50,3685.400592665086,0.7667830378158879,0,1
67,5095.13556471694,0.6327697509068142,1,0
35,4398.204404725089,0.9498091294165143,0,0
26,3342.618513500974,0.6225958817616023,0,0
27,4356.156657854943,0.8686980615299621,0,0
54,4354.667991384219,0.15622894875024407,0,0
49,3433.9617048456766,1.240497657120835,0,0
48,3952.164816456611,0.4210561077831998,0,1
27,5851.310299888904,0.2515087358325085,0,0
62,7157.04296181569,0.8424297619895342,0,0
66,5097.237585434948,0.665209725431531,0,0
53,5196.672776520545,0.8416082256247241,0,0
50,2406.166015227209,0.6749807250071557,0,0
32,4007.1376612360286,0.30828162945066134,1,0
41,9338.01032028563,0.2441527209811111,0,0
50,9185.41698959141,0.39987444361641,0,0
74,2652.5594612749255,0.2086465948266453,0,0
46,7672.6612715095525,0.44895869779373765,0,0
61,7192.592215768873,0.6951935155112152,0,0
51,4327.8140273318695,0.7045639845419792,0,0
68,3777.3660819790007,0.5026199506994862,1,0
64,3765.279987418049,0.792726837587454,0,0
62,5533.641796568792,0.710077411098185,0,0
26,4271.551407876329,0.40243693314794504,0,0
55,5826.448114181444,0.24398441583925048,0,0
74,4038.960116964447,0.763101977952112,2,0
20,8130.358764198293,0.03336376132573479,1,0
35,5413.382937159329,0.9120572895961183,0,0
33,3803.365166420796,0.19241831872900175,0,0
21,4484.273034412412,0.2893219078997007,0,0
39,4336.294030423546,0.2477874684116153,0,0
66,3962.440866935134,0.7651356776705496,0,0
68,8909.04136255035,0.14418183390936093,0,0
47,2832.518649903809,0.8243541460360233,0,0
55,5301.262772843807,0.34684987855656285,0,0
74,3297.430260237732,0.2955078660370732,0,0
40,6410.36461920595,0.7348414129582602,0,0
36,5058.577760925549,0.5624875611449,0,0
25,4377.1677286960785,0.47150490952533164,1,0
73,6404.728134484094,0.7457674751901726,1,0
67,3518.510587356682,0.06621667149225109,0,0
44,4294.556815386417,0.9578795723997022,1,0
74,7476.766274740345,0.4340274961439251,0,0
22,6016.518464396816,0.17526628746431755,0,0
63,8228.313526628915,0.20433194353347525,0,0
43,4466.162031402384,0.3001578736454855,2,0
44,5168.941206637788,0.29911198750453694,0,0
69,4827.9477683907835,0.11532246924029263,1,0
65,4427.928667879058,0.198395221649588,2,1
37,10341.564442622306,0.5847172459598512,1,0
32,3946.1179782777112,0.30893113677243833,0,0
36,4374.80518961053,0.11925745010311786,0,0
50,4658.596922960878,0.5174576518129385,1,0
45,9456.327014280949,0.39093270059232943,1,0
54,5421.548643271063,0.7566011812998417,0,0
56,5567.973003618747,0.8722205884314753,0,0
38,3720.998800383252,0.2337884259918118,1,0
62,4182.422989924478,0.7966121241644679,2,0
